0	 o	 op	 op0000	 1734544088.021699	 13.01	 40
699	 o	 js	 js0236	 1734544088.038692	 9.73	 37
702	 o	 js	 js0237	 1734544088.03875	 12.09	 56
703	 b	 js	 js0238	 1734544088.038771	 12.65	 56
705	 o	 op	 op0229	 1734544088.038808	 13.1	 34
706	 b	 js	 js0239	 1734544088.038829	 11.51	 86
707	 o	 js	 js0240	 1734544088.038849	 11.01	 42
711	 b	 js	 js0241	 1734544088.038926	 11.34	 46
712	 b	 js	 js0242	 1734544088.038947	 11.92	 50
714	 o	 op	 op0230	 1734544088.038986	 10.95	 36
716	 o	 js	 js0243	 1734544088.039024	 13.17	 25
717	 o	 op	 op0231	 1734544088.039044	 11.86	 54
719	 o	 op	 op0232	 1734544088.039085	 12.35	 50
720	 o	 op	 op0233	 1734544088.039109	 11.48	 81
723	 o	 js	 js0244	 1734544088.039166	 13.02	 60
724	 o	 op	 op0234	 1734544088.039187	 13.21	 8
725	 b	 op	 op0235	 1734544088.039208	 10.97	 50
726	 o	 js	 js0245	 1734544088.039229	 12.92	 20
727	 o	 js	 js0246	 1734544088.03925	 12.43	 50
728	 o	 op	 op0236	 1734544088.039271	 10.38	 28
731	 o	 op	 op0237	 1734544088.039343	 13.52	 79
732	 o	 op	 op0238	 1734544088.039404	 12.52	 62
733	 b	 js	 js0247	 1734544088.039455	 11.19	 47
734	 o	 op	 op0239	 1734544088.039481	 11.66	 59
735	 o	 op	 op0240	 1734544088.039505	 12.03	 54
736	 b	 js	 js0248	 1734544088.039527	 10.76	 57
737	 b	 op	 op0241	 1734544088.039548	 9.27	 36
738	 o	 js	 js0249	 1734544088.03957	 12.5	 47
739	 o	 js	 js0250	 1734544088.039614	 12.29	 42
740	 o	 js	 js0251	 1734544088.039683	 14.28	 52
741	 b	 js	 js0252	 1734544088.039725	 10.08	 58
742	 b	 js	 js0253	 1734544088.039781	 11.56	 52
743	 o	 op	 op0242	 1734544088.039825	 12.44	 60
744	 o	 js	 js0254	 1734544088.039852	 11.12	 64
747	 o	 op	 op0243	 1734544088.039918	 12.99	 45
748	 o	 js	 js0255	 1734544088.039941	 12.85	 56
749	 b	 js	 js0256	 1734544088.039962	 12.21	 45
751	 b	 op	 op0244	 1734544088.040001	 11.45	 45
752	 b	 js	 js0257	 1734544088.040022	 11.15	 68
753	 b	 js	 js0258	 1734544088.040045	 11.94	 60
756	 o	 op	 op0245	 1734544088.040103	 12.16	 38
757	 b	 op	 op0246	 1734544088.040125	 11.45	 49
758	 b	 js	 js0259	 1734544088.040146	 12.47	 57
761	 o	 op	 op0247	 1734544088.040222	 11.53	 62
763	 b	 op	 op0248	 1734544088.040264	 11.71	 57
765	 b	 op	 op0249	 1734544088.040304	 11.79	 27
766	 b	 js	 js0260	 1734544088.040326	 12.17	 20
769	 o	 op	 op0250	 1734544088.040382	 12.86	 44
770	 o	 op	 op0251	 1734544088.040403	 11.99	 87
771	 b	 js	 js0261	 1734544088.040424	 10.56	 75
772	 o	 op	 op0252	 1734544088.040445	 11.33	 20
774	 b	 js	 js0262	 1734544088.040481	 13.11	 42
776	 o	 op	 op0253	 1734544088.040518	 12.3	 61
777	 b	 op	 op0254	 1734544088.040539	 12.8	 69
780	 b	 js	 js0263	 1734544088.040594	 11.51	 57
781	 b	 op	 op0255	 1734544088.040615	 12.1	 33
784	 o	 op	 op0256	 1734544088.04067	 12.07	 36
785	 o	 op	 op0257	 1734544088.040692	 11.22	 59
789	 b	 op	 op0258	 1734544088.040766	 11.27	 58
790	 o	 js	 js0264	 1734544088.040787	 13.23	 49
791	 o	 js	 js0265	 1734544088.040807	 12.77	 34
792	 o	 js	 js0266	 1734544088.040829	 10.21	 42
795	 o	 js	 js0267	 1734544088.040886	 14.15	 30
796	 b	 op	 op0259	 1734544088.040906	 12.45	 39
799	 o	 op	 op0260	 1734544088.040962	 12.88	 25
800	 b	 js	 js0268	 1734544088.040995	 9.62	 49
801	 b	 js	 js0269	 1734544088.041017	 12.1	 58
803	 o	 js	 js0270	 1734544088.041057	 11.15	 70
807	 o	 op	 op0261	 1734544088.041132	 13.13	 38
808	 b	 op	 op0262	 1734544088.041153	 10.76	 40
809	 b	 op	 op0263	 1734544088.041174	 10.85	 43
810	 b	 js	 js0271	 1734544088.041194	 12.46	 38
812	 b	 op	 op0264	 1734544088.041233	 10.14	 71
813	 o	 js	 js0272	 1734544088.041253	 10.39	 46
815	 b	 js	 js0273	 1734544088.04129	 10.06	 55
816	 o	 js	 js0274	 1734544088.041311	 14.29	 51
817	 b	 js	 js0275	 1734544088.041332	 11.34	 69
818	 o	 js	 js0276	 1734544088.041352	 12.02	 54
819	 b	 js	 js0277	 1734544088.041374	 10.45	 53
820	 b	 op	 op0265	 1734544088.041395	 11.44	 72
821	 o	 js	 js0278	 1734544088.041423	 12.49	 64
822	 o	 js	 js0279	 1734544088.041445	 13.91	 17
823	 o	 js	 js0280	 1734544088.041465	 11.86	 47
824	 b	 js	 js0281	 1734544088.041486	 14.31	 56
827	 o	 js	 js0282	 1734544088.041542	 11.27	 41
830	 o	 op	 op0266	 1734544088.041598	 10.78	 34
833	 o	 js	 js0283	 1734544088.041654	 12.5	 77
834	 b	 op	 op0267	 1734544088.041675	 11.41	 58
835	 b	 op	 op0268	 1734544088.041696	 9.34	 40
836	 o	 js	 js0284	 1734544088.041717	 13.7	 60
837	 o	 js	 js0285	 1734544088.041737	 12.49	 42
838	 o	 op	 op0269	 1734544088.041758	 11.85	 66
839	 b	 js	 js0286	 1734544088.041779	 9.74	 20
840	 b	 js	 js0287	 1734544088.041799	 12.15	 37
842	 b	 op	 op0270	 1734544088.041836	 12.14	 46
845	 o	 op	 op0271	 1734544088.041892	 14.61	 44
846	 b	 op	 op0272	 1734544088.041913	 10.75	 73
847	 b	 js	 js0288	 1734544088.041992	 10.77	 38
848	 b	 js	 js0289	 1734544088.04205	 11.09	 44
849	 o	 js	 js0290	 1734544088.042081	 9.82	 56
853	 o	 js	 js0291	 1734544088.042183	 11.11	 54
856	 o	 js	 js0292	 1734544088.042241	 12.38	 37
857	 b	 op	 op0273	 1734544088.042265	 11.14	 80
858	 b	 op	 op0274	 1734544088.042287	 11.6	 32
859	 o	 op	 op0275	 1734544088.042309	 12.93	 55
860	 o	 js	 js0293	 1734544088.04233	 12.84	 42
861	 o	 op	 op0276	 1734544088.042351	 13.75	 53
862	 o	 op	 op0277	 1734544088.042372	 12.41	 52
863	 o	 js	 js0294	 1734544088.042393	 14.16	 34
864	 b	 js	 js0295	 1734544088.042414	 11.86	 60
865	 o	 js	 js0296	 1734544088.042435	 10.26	 71
868	 o	 op	 op0278	 1734544088.042492	 11.07	 56
871	 b	 op	 op0279	 1734544088.042549	 10.6	 60
872	 b	 js	 js0297	 1734544088.04257	 12.56	 73
876	 b	 op	 op0280	 1734544088.042659	 11.6	 65
877	 b	 js	 js0298	 1734544088.042681	 12.98	 34
879	 o	 js	 js0299	 1734544088.042718	 12.38	 91
880	 o	 js	 js0300	 1734544088.04274	 12.35	 45
881	 o	 js	 js0301	 1734544088.042761	 11.05	 39
883	 o	 js	 js0302	 1734544088.042798	 12.32	 82
884	 o	 js	 js0303	 1734544088.042819	 14.94	 65
885	 b	 js	 js0304	 1734544088.04284	 12.23	 90
886	 o	 op	 op0281	 1734544088.042861	 13.02	 52
887	 b	 js	 js0305	 1734544088.042883	 11.6	 36
888	 o	 op	 op0282	 1734544088.042904	 11.89	 39
890	 b	 js	 js0306	 1734544088.042941	 11.56	 21
891	 b	 op	 op0283	 1734544088.042962	 10.24	 41
892	 b	 op	 op0284	 1734544088.042994	 11.91	 29
893	 o	 js	 js0307	 1734544088.043016	 14.31	 68
894	 o	 js	 js0308	 1734544088.043037	 13.27	 36
895	 o	 js	 js0309	 1734544088.043058	 12.8	 59
896	 b	 js	 js0310	 1734544088.04308	 13.88	 23
898	 b	 js	 js0311	 1734544088.043119	 12.27	 43
899	 o	 js	 js0312	 1734544088.04314	 11.87	 57
902	 b	 js	 js0313	 1734544088.043197	 11.75	 69
903	 b	 op	 op0285	 1734544088.043218	 12.02	 42
904	 b	 op	 op0286	 1734544088.043239	 10.23	 59
905	 o	 op	 op0287	 1734544088.043261	 13.65	 53
906	 b	 js	 js0314	 1734544088.043282	 11.59	 37
907	 b	 js	 js0315	 1734544088.043303	 10.02	 28
908	 b	 js	 js0316	 1734544088.043324	 12.35	 65
911	 o	 js	 js0317	 1734544088.043381	 13.05	 52
912	 o	 op	 op0288	 1734544088.043402	 12.34	 39
913	 o	 op	 op0289	 1734544088.043423	 13.26	 31
914	 b	 js	 js0318	 1734544088.043444	 10.44	 28
915	 b	 js	 js0319	 1734544088.043465	 12.01	 74
916	 b	 js	 js0320	 1734544088.043486	 11.66	 45
917	 b	 op	 op0290	 1734544088.043507	 11.47	 55
918	 b	 op	 op0291	 1734544088.043528	 11.33	 63
919	 o	 js	 js0321	 1734544088.043548	 12.14	 47
921	 o	 op	 op0292	 1734544088.0436	 11.97	 37
923	 o	 js	 js0322	 1734544088.043639	 11.1	 25
926	 b	 op	 op0293	 1734544088.043695	 12.8	 52
930	 b	 js	 js0323	 1734544088.04378	 11.73	 70
931	 o	 op	 op0294	 1734544088.043802	 12.67	 56
932	 b	 op	 op0295	 1734544088.043823	 12.36	 39
936	 b	 js	 js0324	 1734544088.04391	 11.67	 58
937	 b	 js	 js0325	 1734544088.043931	 12.11	 55
938	 o	 op	 op0296	 1734544088.043952	 11.23	 53
940	 b	 op	 op0297	 1734544088.04399	 11.41	 59
941	 o	 op	 op0298	 1734544088.04401	 11.07	 58
945	 b	 js	 js0326	 1734544088.044085	 12.33	 77
946	 o	 op	 op0299	 1734544088.04412	 14.27	 44
947	 b	 js	 js0327	 1734544088.044141	 10.7	 72
948	 o	 js	 js0328	 1734544088.044162	 11.92	 22
950	 o	 op	 op0300	 1734544088.0442	 12.6	 32
951	 b	 js	 js0329	 1734544088.044267	 11.4	 72
952	 b	 op	 op0301	 1734544088.044311	 11.03	 63
953	 o	 js	 js0330	 1734544088.044375	 11.85	 47
955	 o	 js	 js0331	 1734544088.044427	 13.6	 60
956	 b	 op	 op0302	 1734544088.044452	 11.21	 31
957	 b	 op	 op0303	 1734544088.044475	 11.47	 36
958	 b	 op	 op0304	 1734544088.0445	 11.89	 50
959	 b	 op	 op0305	 1734544088.044523	 10.64	 44
960	 b	 js	 js0332	 1734544088.044545	 11.15	 66
961	 o	 op	 op0306	 1734544088.044578	 12.27	 55
963	 o	 js	 js0333	 1734544088.044632	 11.1	 48
966	 b	 js	 js0334	 1734544088.044698	 11.04	 55
967	 o	 op	 op0307	 1734544088.044723	 11.42	 33
970	 b	 js	 js0335	 1734544088.044786	 12.59	 34
972	 b	 op	 op0308	 1734544088.044832	 11.2	 27
973	 o	 op	 op0309	 1734544088.044854	 11.96	 41
974	 b	 js	 js0336	 1734544088.044877	 11.26	 60
975	 b	 js	 js0337	 1734544088.044899	 10.15	 60
976	 b	 op	 op0310	 1734544088.044921	 11.37	 56
977	 o	 js	 js0338	 1734544088.044946	 14.69	 50
978	 b	 js	 js0339	 1734544088.04497	 12.02	 64
980	 b	 js	 js0340	 1734544088.045014	 10.23	 58
981	 o	 js	 js0341	 1734544088.045036	 12.95	 58
982	 b	 op	 op0311	 1734544088.045057	 11.67	 58
983	 o	 js	 js0342	 1734544088.045077	 11.46	 58
986	 o	 js	 js0343	 1734544088.045134	 11.88	 83
987	 o	 js	 js0344	 1734544088.045155	 12.16	 57
988	 b	 js	 js0345	 1734544088.045177	 12.79	 47
990	 o	 op	 op0312	 1734544088.045214	 12.42	 24
991	 o	 op	 op0313	 1734544088.045234	 12.35	 63
992	 o	 js	 js0346	 1734544088.045255	 12.67	 45
993	 b	 js	 js0347	 1734544088.045276	 11.59	 45
994	 o	 js	 js0348	 1734544088.045296	 13.83	 33
995	 o	 js	 js0349	 1734544088.045316	 12.36	 52
996	 b	 js	 js0350	 1734544088.045337	 12.91	 47
999	 o	 op	 op0314	 1734544088.045393	 12.46	 57
1000	 o	 js	 js0351	 1734544088.045414	 12.07	 43
1001	 o	 js	 js0352	 1734544088.045435	 12.15	 71
1002	 o	 op	 op0315	 1734544088.045456	 12.92	 41
1003	 o	 op	 op0316	 1734544088.045476	 11.87	 56
1004	 o	 op	 op0317	 1734544088.045497	 13.22	 45
1005	 o	 op	 op0318	 1734544088.045518	 11.98	 46
1006	 b	 js	 js0353	 1734544088.04554	 12.14	 60
1009	 o	 op	 op0319	 1734544088.045597	 11.78	 60
1010	 b	 js	 js0354	 1734544088.045618	 10.48	 43
1011	 b	 js	 js0355	 1734544088.045667	 11.23	 22
1012	 b	 js	 js0356	 1734544088.04569	 12.93	 19
1014	 b	 js	 js0357	 1734544088.045728	 12.45	 54
1017	 o	 op	 op0320	 1734544088.045783	 14.7	 50
1018	 o	 js	 js0358	 1734544088.045804	 12.54	 23
1019	 b	 js	 js0359	 1734544088.045825	 11.2	 49
1020	 o	 js	 js0360	 1734544088.045857	 12.8	 52
1021	 o	 js	 js0361	 1734544088.045879	 12.42	 52
1022	 b	 op	 op0321	 1734544088.045909	 10.58	 38
1023	 b	 js	 js0362	 1734544088.04593	 10.81	 49
1024	 b	 op	 op0322	 1734544088.045951	 13.44	 48
1027	 o	 js	 js0363	 1734544088.046008	 11.62	 31
1030	 o	 op	 op0323	 1734544088.046071	 12.67	 59
1031	 o	 js	 js0364	 1734544088.046092	 11.89	 54
1032	 b	 js	 js0365	 1734544088.046114	 10.77	 81
1033	 o	 js	 js0366	 1734544088.046135	 11.76	 41
1034	 b	 op	 op0324	 1734544088.046156	 10.53	 75
1035	 b	 js	 js0367	 1734544088.046176	 9.11	 52
1036	 b	 js	 js0368	 1734544088.046197	 11.27	 15
1037	 b	 js	 js0369	 1734544088.046218	 13.06	 74
1040	 b	 op	 op0325	 1734544088.046287	 11.65	 34
1041	 o	 op	 op0326	 1734544088.046308	 13.1	 57
1042	 o	 js	 js0370	 1734544088.046329	 11.67	 37
1044	 o	 js	 js0371	 1734544088.046367	 10.99	 39
1047	 o	 op	 op0327	 1734544088.046423	 11.54	 48
1049	 o	 op	 op0328	 1734544088.04646	 13.53	 50
1050	 b	 op	 op0329	 1734544088.046481	 9.11	 37
1051	 b	 op	 op0330	 1734544088.046507	 12.24	 55
1055	 b	 js	 js0372	 1734544088.04659	 12.39	 66
1058	 o	 js	 js0373	 1734544088.046647	 13.23	 48
1059	 o	 js	 js0374	 1734544088.046668	 11.61	 65
1063	 o	 op	 op0331	 1734544088.046745	 10.88	 28
1065	 b	 op	 op0332	 1734544088.046782	 11.38	 42
1066	 b	 js	 js0375	 1734544088.046803	 11.54	 54
1067	 o	 js	 js0376	 1734544088.046824	 11.69	 77
1068	 o	 op	 op0333	 1734544088.046846	 14.01	 62
1069	 o	 js	 js0377	 1734544088.046867	 11.56	 63
1073	 b	 op	 op0334	 1734544088.046942	 10.35	 25
1074	 o	 op	 op0335	 1734544088.046963	 12.67	 42
1075	 o	 op	 op0336	 1734544088.046984	 12.53	 41
1076	 b	 op	 op0337	 1734544088.047005	 12.26	 67
1078	 b	 js	 js0378	 1734544088.047041	 11.93	 33
1080	 b	 js	 js0379	 1734544088.047081	 11.85	 58
1081	 o	 js	 js0380	 1734544088.047102	 13.21	 21
1082	 b	 js	 js0381	 1734544088.047124	 11.62	 33
1083	 b	 op	 op0338	 1734544088.047145	 11.7	 42
1084	 b	 js	 js0382	 1734544088.047165	 12.35	 64
1088	 b	 js	 js0383	 1734544088.04724	 11.16	 34
1089	 o	 js	 js0384	 1734544088.047261	 12.47	 36
1090	 b	 op	 op0339	 1734544088.047297	 10.22	 39
1091	 b	 op	 op0340	 1734544088.047318	 10.93	 54
1092	 o	 js	 js0385	 1734544088.047339	 13.71	 63
1093	 o	 op	 op0341	 1734544088.04736	 14.55	 86
1094	 o	 op	 op0342	 1734544088.04738	 12.7	 45
1095	 b	 op	 op0343	 1734544088.0474	 10.67	 52
1096	 b	 op	 op0344	 1734544088.047421	 12.06	 59
1097	 o	 js	 js0386	 1734544088.047443	 12.45	 71
1098	 b	 js	 js0387	 1734544088.047463	 11.6	 60
1099	 o	 op	 op0345	 1734544088.047484	 12.14	 19
1100	 o	 js	 js0388	 1734544088.047505	 12.0	 51
1102	 o	 op	 op0346	 1734544088.047542	 13.38	 67
1103	 b	 js	 js0389	 1734544088.047564	 12.47	 33
1106	 b	 js	 js0390	 1734544088.04762	 11.52	 24
1107	 o	 op	 op0347	 1734544088.047641	 11.41	 40
1111	 b	 op	 op0348	 1734544088.047716	 10.03	 28
1112	 o	 op	 op0349	 1734544088.047736	 9.92	 70
1115	 b	 op	 op0350	 1734544088.047921	 12.18	 73
1116	 o	 op	 op0351	 1734544088.047942	 13.27	 38
1117	 o	 op	 op0352	 1734544088.047963	 13.84	 43
1118	 o	 js	 js0391	 1734544088.047984	 13.25	 32
1119	 o	 op	 op0353	 1734544088.048005	 11.09	 58
1121	 o	 js	 js0392	 1734544088.048041	 12.28	 41
1122	 b	 op	 op0354	 1734544088.048163	 13.07	 71
1126	 o	 op	 op0355	 1734544088.048366	 11.49	 55
1130	 o	 js	 js0393	 1734544088.048473	 14.96	 56
1131	 b	 op	 op0356	 1734544088.048504	 9.98	 39
1132	 b	 op	 op0357	 1734544088.048532	 10.69	 45
1133	 o	 js	 js0394	 1734544088.048561	 12.78	 53
1134	 b	 js	 js0395	 1734544088.048589	 10.66	 33
1135	 b	 js	 js0396	 1734544088.048618	 12.63	 49
1138	 b	 op	 op0358	 1734544088.048678	 11.07	 79
1139	 o	 op	 op0359	 1734544088.048699	 13.19	 64
1140	 b	 op	 op0360	 1734544088.048768	 10.27	 61
1141	 b	 op	 op0361	 1734544088.048817	 13.55	 22
1143	 o	 js	 js0397	 1734544088.048864	 14.01	 63
1144	 b	 js	 js0398	 1734544088.048887	 11.52	 38
1145	 b	 js	 js0399	 1734544088.048923	 10.56	 51
1146	 b	 js	 js0400	 1734544088.048956	 12.38	 61
1149	 b	 js	 js0401	 1734544088.049017	 12.94	 50
1153	 o	 op	 op0362	 1734544088.049092	 10.67	 15
1156	 b	 op	 op0363	 1734544088.049148	 10.91	 56
1157	 o	 op	 op0364	 1734544088.04917	 12.88	 36
1158	 b	 op	 op0365	 1734544088.049191	 12.43	 45
1160	 b	 op	 op0366	 1734544088.049227	 11.58	 65
1161	 o	 op	 op0367	 1734544088.049265	 13.94	 51
1162	 o	 js	 js0402	 1734544088.049286	 12.53	 41
1163	 b	 js	 js0403	 1734544088.049308	 11.79	 47
1164	 b	 op	 op0368	 1734544088.049329	 12.74	 58
1167	 b	 op	 op0369	 1734544088.049385	 11.86	 24
1168	 o	 op	 op0370	 1734544088.049406	 11.7	 57
1171	 b	 op	 op0371	 1734544088.049462	 11.52	 19
1172	 b	 js	 js0404	 1734544088.049482	 11.0	 60
1173	 o	 op	 op0372	 1734544088.049503	 14.02	 60
1174	 o	 js	 js0405	 1734544088.049524	 12.59	 49
1175	 o	 js	 js0406	 1734544088.049545	 14.1	 32
1176	 o	 op	 op0373	 1734544088.049564	 12.72	 64
1177	 o	 js	 js0407	 1734544088.049585	 11.65	 57
1179	 b	 op	 op0374	 1734544088.049624	 9.46	 49
1180	 o	 op	 op0375	 1734544088.049644	 13.24	 29
1181	 o	 js	 js0408	 1734544088.049665	 12.58	 57
1182	 o	 op	 op0376	 1734544088.049685	 10.83	 49
1186	 o	 op	 op0377	 1734544088.049774	 14.45	 38
1187	 o	 op	 op0378	 1734544088.049795	 11.85	 48
1188	 b	 js	 js0409	 1734544088.049817	 9.99	 45
1189	 b	 op	 op0379	 1734544088.049837	 10.7	 54
1190	 o	 js	 js0410	 1734544088.049857	 11.47	 27
1192	 o	 js	 js0411	 1734544088.049894	 11.28	 62
1195	 b	 js	 js0412	 1734544088.04995	 12.01	 50
1198	 o	 op	 op0380	 1734544088.050005	 10.72	 53
1202	 b	 op	 op0381	 1734544088.050078	 11.97	 67
1204	 o	 js	 js0413	 1734544088.050118	 13.2	 57
1205	 b	 js	 js0414	 1734544088.050139	 10.81	 61
1206	 o	 op	 op0382	 1734544088.050159	 13.76	 59
1207	 o	 op	 op0383	 1734544088.05018	 11.44	 60
1210	 b	 js	 js0415	 1734544088.050234	 10.11	 62
1211	 o	 js	 js0416	 1734544088.050255	 13.19	 38
1212	 o	 op	 op0384	 1734544088.050275	 11.67	 13
1213	 o	 op	 op0385	 1734544088.050296	 12.42	 54
1214	 b	 op	 op0386	 1734544088.050317	 12.08	 34
1216	 b	 js	 js0417	 1734544088.050355	 11.93	 38
1217	 b	 js	 js0418	 1734544088.050376	 11.47	 34
1218	 o	 js	 js0419	 1734544088.050397	 11.11	 26
1221	 b	 js	 js0420	 1734544088.050453	 11.61	 71
1222	 o	 op	 op0387	 1734544088.050474	 12.63	 72
1223	 o	 js	 js0421	 1734544088.050495	 10.93	 64
1226	 o	 js	 js0422	 1734544088.050549	 11.67	 51
1227	 b	 op	 op0388	 1734544088.05057	 12.24	 54
1229	 o	 js	 js0423	 1734544088.050609	 11.94	 21
1231	 b	 op	 op0389	 1734544088.050659	 13.41	 44
1234	 o	 op	 op0390	 1734544088.050715	 13.33	 51
1235	 o	 op	 op0391	 1734544088.050737	 12.45	 49
1236	 b	 js	 js0424	 1734544088.050758	 12.8	 63
1240	 b	 op	 op0392	 1734544088.050835	 11.42	 60
1241	 b	 js	 js0425	 1734544088.050856	 10.29	 44
1242	 b	 op	 op0393	 1734544088.050879	 11.83	 18
1243	 b	 op	 op0394	 1734544088.0509	 10.51	 35
1244	 b	 op	 op0395	 1734544088.05092	 11.35	 72
1245	 o	 js	 js0426	 1734544088.05094	 10.34	 41
1248	 b	 js	 js0427	 1734544088.050995	 11.68	 30
1249	 o	 op	 op0396	 1734544088.051016	 12.39	 48
1250	 b	 js	 js0428	 1734544088.051037	 11.64	 72
1251	 o	 js	 js0429	 1734544088.051057	 12.95	 56
1252	 b	 js	 js0430	 1734544088.051078	 12.22	 38
1253	 b	 op	 op0397	 1734544088.051099	 11.73	 35
1254	 o	 op	 op0398	 1734544088.051119	 10.78	 72
1257	 o	 js	 js0431	 1734544088.051187	 13.78	 39
1258	 b	 js	 js0432	 1734544088.051207	 11.4	 50
1259	 b	 op	 op0399	 1734544088.051227	 12.33	 42
1260	 b	 js	 js0433	 1734544088.051248	 10.9	 28
1261	 o	 js	 js0434	 1734544088.051268	 12.73	 52
1262	 b	 op	 op0400	 1734544088.051288	 11.21	 43
1263	 b	 op	 op0401	 1734544088.051309	 12.56	 53
1266	 o	 op	 op0402	 1734544088.051362	 10.83	 29
1268	 o	 js	 js0435	 1734544088.051398	 13.32	 40
1269	 o	 js	 js0436	 1734544088.051429	 13.45	 52
1270	 o	 op	 op0403	 1734544088.051449	 14.83	 76
1271	 o	 js	 js0437	 1734544088.051469	 12.46	 46
1272	 b	 op	 op0404	 1734544088.05149	 12.64	 47
1275	 o	 op	 op0405	 1734544088.051543	 11.27	 55
1280	 b	 op	 op0406	 1734544088.051633	 11.75	 63
1281	 b	 op	 op0407	 1734544088.051654	 11.62	 64
1282	 b	 op	 op0408	 1734544088.051674	 11.6	 46
1283	 o	 op	 op0409	 1734544088.051694	 11.69	 24
1285	 o	 op	 op0410	 1734544088.051729	 13.38	 51
1286	 b	 js	 js0438	 1734544088.051748	 11.36	 55
1287	 b	 js	 js0439	 1734544088.051768	 12.66	 53
1290	 b	 op	 op0411	 1734544088.051823	 11.96	 30
1291	 b	 js	 js0440	 1734544088.051843	 12.3	 42
1292	 o	 js	 js0441	 1734544088.051863	 12.94	 42
1293	 b	 op	 op0412	 1734544088.051882	 10.22	 70
1294	 o	 js	 js0442	 1734544088.051902	 11.76	 18
1296	 b	 op	 op0413	 1734544088.051937	 11.51	 43
1297	 b	 op	 op0414	 1734544088.051957	 11.36	 51
1298	 o	 js	 js0443	 1734544088.051977	 11.85	 64
1301	 o	 op	 op0415	 1734544088.052034	 12.52	 49
1302	 b	 op	 op0416	 1734544088.052062	 11.1	 43
1303	 b	 js	 js0444	 1734544088.052082	 12.39	 54
1305	 o	 op	 op0417	 1734544088.052121	 12.21	 57
1307	 b	 op	 op0418	 1734544088.05216	 11.15	 43
1308	 b	 js	 js0445	 1734544088.05218	 9.48	 66
1309	 b	 op	 op0419	 1734544088.0522	 10.82	 62
1310	 b	 op	 op0420	 1734544088.05222	 10.09	 42
1311	 b	 op	 op0421	 1734544088.05224	 12.35	 47
1313	 b	 op	 op0422	 1734544088.052278	 12.41	 38
1314	 o	 js	 js0446	 1734544088.052298	 11.79	 40
1317	 b	 op	 op0423	 1734544088.052351	 12.1	 35
1318	 o	 js	 js0447	 1734544088.052371	 10.85	 28
1320	 o	 op	 op0424	 1734544088.052407	 13.15	 33
1321	 b	 op	 op0425	 1734544088.052427	 10.38	 55
1322	 o	 op	 op0426	 1734544088.052467	 12.64	 89
1323	 o	 op	 op0427	 1734544088.052504	 12.0	 39
1326	 b	 js	 js0448	 1734544088.052558	 13.0	 45
1329	 b	 js	 js0449	 1734544088.052612	 10.83	 64
1330	 b	 js	 js0450	 1734544088.052632	 11.88	 58
1331	 b	 js	 js0451	 1734544088.052651	 11.23	 62
1332	 b	 op	 op0428	 1734544088.052671	 10.84	 53
1333	 b	 js	 js0452	 1734544088.052692	 10.9	 42
1334	 b	 js	 js0453	 1734544088.052711	 9.95	 54
1335	 b	 op	 op0429	 1734544088.052731	 13.28	 73
1338	 o	 js	 js0454	 1734544088.052787	 10.57	 20
1340	 o	 op	 op0430	 1734544088.052822	 13.51	 52
1341	 o	 js	 js0455	 1734544088.052842	 11.92	 66
1342	 b	 js	 js0456	 1734544088.052862	 13.04	 59
1344	 o	 js	 js0457	 1734544088.052897	 11.69	 63
1347	 o	 op	 op0431	 1734544088.052965	 12.4	 55
1348	 o	 op	 op0432	 1734544088.052985	 12.8	 63
1349	 o	 js	 js0458	 1734544088.053006	 12.77	 40
1350	 b	 js	 js0459	 1734544088.053046	 11.12	 48
1351	 o	 js	 js0460	 1734544088.053082	 12.49	 61
1352	 o	 js	 js0461	 1734544088.053121	 12.16	 56
1353	 b	 op	 op0433	 1734544088.053157	 11.04	 43
1354	 o	 js	 js0462	 1734544088.053177	 12.01	 40
1355	 o	 op	 op0434	 1734544088.053198	 14.31	 55
1356	 o	 op	 op0435	 1734544088.053218	 12.21	 29
1357	 b	 op	 op0436	 1734544088.053239	 10.72	 54
1358	 b	 op	 op0437	 1734544088.053259	 10.83	 60
1359	 o	 js	 js0463	 1734544088.053279	 12.07	 52
1360	 b	 js	 js0464	 1734544088.053299	 11.59	 40
1361	 b	 js	 js0465	 1734544088.05332	 11.25	 63
1362	 b	 js	 js0466	 1734544088.05334	 11.1	 44
1363	 b	 op	 op0438	 1734544088.053361	 11.52	 80
1364	 o	 js	 js0467	 1734544088.053383	 11.65	 42
1366	 o	 js	 js0468	 1734544088.053423	 11.89	 36
1367	 b	 js	 js0469	 1734544088.053444	 11.17	 72
1368	 b	 js	 js0470	 1734544088.053464	 10.72	 59
1369	 o	 js	 js0471	 1734544088.053484	 12.62	 71
1370	 b	 op	 op0439	 1734544088.053504	 11.08	 57
1371	 b	 op	 op0440	 1734544088.053524	 9.35	 66
1372	 o	 js	 js0472	 1734544088.053545	 12.89	 70
1373	 o	 op	 op0441	 1734544088.053565	 12.16	 62
1374	 o	 js	 js0473	 1734544088.053585	 12.4	 41
1375	 b	 op	 op0442	 1734544088.053605	 11.03	 36
1376	 b	 op	 op0443	 1734544088.053625	 11.17	 69
1377	 o	 op	 op0444	 1734544088.053647	 11.26	 56
1379	 o	 js	 js0474	 1734544088.053684	 12.1	 63
1380	 o	 js	 js0475	 1734544088.053704	 14.92	 43
